pi,ti,zi,ni,n1,n2,ns1,ns2,Nsecs,xpos
4,32,0,1,287,0,0,1,1,0,286
4,32,0,2,289,0,0,1,1,0,288
4,33,0,0,285,0,0,1,1,0,284
4,33,0,1,287,0,0,1,1,0,286
4,33,0,2,289,0,0,1,1,0,288
4,34,0,0,285,0,0,1,1,0,284
4,34,0,1,287,0,0,1,1,0,286
4,34,0,2,289,0,0,1,1,0,288
4,35,0,0,285,0,0,1,1,0,284
4,35,0,1,287,0,0,1,1,0,286
4,35,0,2,289,0,0,1,1,0,288
4,36,0,0,285,0,0,1,1,0,284
4,36,0,1,287,0,0,1,1,0,286
4,36,0,2,289,0,0,1,1,0,288
4,37,0,0,285,0,0,1,1,0,284
4,37,0,1,287,0,0,1,1,0,286
4,37,0,2,289,0,0,1,1,0,288
4,38,0,0,285,0,0,1,1,0,284
4,38,0,1,287,0,0,1,1,0,286
4,38,0,2,289,0,0,1,1,0,288
4,39,0,0,285,0,0,1,1,0,284
4,39,0,1,287,0,0,1,1,0,286
4,39,0,2,289,0,0,1,1,0,288
4,40,0,0,285,0,0,1,1,0,284
4,40,0,1,287,0,0,1,1,0,286
4,40,0,2,289,0,0,1,1,0,288
4,41,0,0,285,0,0,1,1,0,284
4,41,0,1,287,0,0,1,1,0,286
4,41,0,2,289,0,0,1,1,0,288
4,42,0,0,285,0,0,1,1,0,284
4,42,0,1,287,0,0,1,1,0,286
4,42,0,2,289,0,0,1,1,0,288
5,0,0,0,290,0,0,1,1,0,289
5,0,0,1,291,0,0,1,1,0,290
5,0,0,2,291,0,0,1,1,0,290
5,1,0,0,290,0,0,1,1,0,289
5,1,0,1,291,0,0,1,1,0,290
5,1,0,2,291,0,0,1,1,0,290
5,2,0,0,290,0,0,1,1,0,289
5,2,0,1,291,0,0,1,1,0,290
5,2,0,2,291,0,0,1,1,0,290
5,3,0,0,290,0,0,1,1,0,289
5,3,0,1,291,0,0,1,1,0,290
5,3,0,2,291,0,0,1,1,0,290
5,4,0,0,290,0,0,1,1,0,289
5,4,0,1,291,0,0,1,1,0,290
5,4,0,2,291,0,0,1,1,0,290
5,5,0,0,290,0,0,1,1,0,289
5,5,0,1,291,0,0,1,1,0,290
5,5,0,2,291,0,0,1,1,0,290
5,6,0,0,290,0,0,1,1,0,289
5,6,0,1,291,0,0,1,1,0,290
5,6,0,2,291,0,0,1,1,0,290
5,7,0,0,290,0,0,1,1,0,289
5,7,0,1,291,0,0,1,1,0,290
5,7,0,2,291,0,0,1,1,0,290
5,8,0,0,290,0,0,1,1,0,289
5,8,0,1,291,0,0,1,1,0,290
5,8,0,2,291,0,0,1,1,0,290
5,9,0,0,290,0,0,1,1,0,289
5,9,0,1,291,0,0,1,1,0,290
5,9,0,2,291,0,0,1,1,0,290
5,10,0,0,290,0,0,1,1,0,289
5,10,0,1,291,0,0,1,1,0,290
5,10,0,2,291,0,0,1,1,0,290
5,11,0,0,290,0,0,1,1,0,289
5,11,0,1,291,0,0,1,1,0,290
5,11,0,2,291,0,0,1,1,0,290
5,12,0,0,290,0,0,1,1,0,289
5,12,0,1,291,0,0,1,1,0,290
5,12,0,2,291,0,0,1,1,0,290
5,13,0,0,290,0,0,1,1,0,289
5,13,0,1,291,0,0,1,1,0,290
5,13,0,2,291,0,0,1,1,0,290
5,14,0,0,290,0,0,1,1,0,289
5,14,0,1,291,0,0,1,1,0,290
5,14,0,2,291,0,0,1,1,0,290
5,15,0,0,290,0,0,1,1,0,289
5,15,0,1,291,0,0,1,1,0,290
5,15,0,2,291,0,0,1,1,0,290
5,16,0,0,290,0,0,1,1,0,289
5,16,0,1,291,0,0,1,1,0,290
5,16,0,2,291,0,0,1,1,0,290
5,17,0,0,290,0,0,1,1,0,289
5,17,0,1,291,0,0,1,1,0,290
5,17,0,2,291,0,0,1,1,0,290
5,18,0,0,290,0,0,1,1,0,289
5,18,0,1,291,0,0,1,1,0,290
5,18,0,2,291,0,0,1,1,0,290
5,19,0,0,290,0,0,1,1,0,289
5,19,0,1,291,0,0,1,1,0,290
5,19,0,2,291,0,0,1,1,0,290
5,20,0,0,290,0,0,1,1,0,289
5,20,0,1,291,0,0,1,1,0,290
5,20,0,2,291,0,0,1,1,0,290
5,21,0,0,290,0,0,1,1,0,289
5,21,0,1,291,0,0,1,1,0,290
5,21,0,2,291,0,0,1,1,0,290
5,22,0,0,290,0,0,1,1,0,289
5,22,0,1,291,0,0,1,1,0,290
5,22,0,2,291,0,0,1,1,0,290
5,23,0,0,290,0,0,1,1,0,289
5,23,0,1,291,0,0,1,1,0,290
5,23,0,2,291,0,0,1,1,0,290
5,24,0,0,290,0,0,1,1,0,289
5,24,0,1,291,0,0,1,1,0,290
5,24,0,2,291,0,0,1,1,0,290
5,25,0,0,290,0,0,1,1,0,289
5,25,0,1,291,0,0,1,1,0,290
5,25,0,2,291,0,0,1,1,0,290
5,26,0,0,290,0,0,1,1,0,289
5,26,0,1,291,0,0,1,1,0,290
5,26,0,2,291,0,0,1,1,0,290
5,27,0,0,290,0,0,1,1,0,289
5,27,0,1,291,0,0,1,1,0,290
5,27,0,2,291,0,0,1,1,0,290
5,28,0,0,290,0,0,1,1,0,289
5,28,0,1,291,0,0,1,1,0,290
5,28,0,2,291,0,0,1,1,0,290
5,29,0,0,290,0,0,1,1,0,289
5,29,0,1,291,0,0,1,1,0,290
5,29,0,2,291,0,0,1,1,0,290
5,30,0,0,290,0,0,1,1,0,289
5,30,0,1,291,0,0,1,1,0,290
5,30,0,2,291,0,0,1,1,0,290
5,31,0,0,290,0,0,1,1,0,289
5,31,0,1,291,0,0,1,1,0,290
5,31,0,2,291,0,0,1,1,0,290
5,32,0,0,290,0,0,1,1,0,289
5,32,0,1,291,0,0,1,1,0,290
5,32,0,2,291,0,0,1,1,0,290
5,33,0,0,290,0,0,1,1,0,289
5,33,0,1,291,0,0,1,1,0,290
5,33,0,2,291,0,0,1,1,0,290
5,34,0,0,290,0,0,1,1,0,289
5,34,0,1,291,0,0,1,1,0,290
5,34,0,2,291,0,0,1,1,0,290
5,35,0,0,290,0,0,1,1,0,289
5,35,0,1,291,0,0,1,1,0,290
5,35,0,2,291,0,0,1,1,0,290
5,36,0,0,290,0,0,1,1,0,289
5,36,0,1,291,0,0,1,1,0,290
5,36,0,2,291,0,0,1,1,0,290
5,37,0,0,290,0,0,1,1,0,289
5,37,0,1,291,0,0,1,1,0,290
5,37,0,2,291,0,0,1,1,0,290
5,38,0,0,290,0,0,1,1,0,289
5,38,0,1,291,0,0,1,1,0,290
5,38,0,2,291,0,0,1,1,0,290
5,39,0,0,290,0,0,1,1,0,289
5,39,0,1,291,0,0,1,1,0,290
5,39,0,2,291,0,0,1,1,0,290
5,40,0,0,290,0,0,1,1,0,289
5,40,0,1,291,0,0,1,1,0,290
5,40,0,2,291,0,0,1,1,0,290
5,41,0,0,290,0,0,1,1,0,289
5,41,0,1,291,0,0,1,1,0,290
5,41,0,2,291,0,0,1,1,0,290
5,42,0,0,290,0,0,1,1,0,289
5,42,0,1,291,0,0,1,1,0,290
5,42,0,2,291,0,0,1,1,0,290
6,0,0,0,298,0,0,1,1,0,297
6,0,0,1,294,0,0,1,1,0,293
6,0,0,2,294,0,0,1,1,0,293
6,1,0,0,298,0,0,1,1,0,297
6,1,0,1,294,0,0,1,1,0,293
6,1,0,2,294,0,0,1,1,0,293
6,2,0,0,298,0,0,1,1,0,297
6,2,0,1,294,0,0,1,1,0,293
6,2,0,2,294,0,0,1,1,0,293
6,3,0,0,298,0,0,1,1,0,297
6,3,0,1,294,0,0,1,1,0,293
6,3,0,2,294,0,0,1,1,0,293
6,4,0,0,298,0,0,1,1,0,297
6,4,0,1,294,0,0,1,1,0,293
6,4,0,2,294,0,0,1,1,0,293
6,5,0,0,298,0,0,1,1,0,297
6,5,0,1,294,0,0,1,1,0,293
6,5,0,2,294,0,0,1,1,0,293
6,6,0,0,298,0,0,1,1,0,297
6,6,0,1,294,0,0,1,1,0,293
6,6,0,2,294,0,0,1,1,0,293
6,7,0,0,298,0,0,1,1,0,297
6,7,0,1,294,0,0,1,1,0,293
6,7,0,2,294,0,0,1,1,0,293
6,8,0,0,298,0,0,1,1,0,297
6,8,0,1,294,0,0,1,1,0,293
6,8,0,2,294,0,0,1,1,0,293
6,9,0,0,298,0,0,1,1,0,297
6,9,0,1,294,0,0,1,1,0,293
6,9,0,2,294,0,0,1,1,0,293
6,10,0,0,298,0,0,1,1,0,297
6,10,0,1,294,0,0,1,1,0,293
6,10,0,2,294,0,0,1,1,0,293
6,11,0,0,298,0,0,1,1,0,297
6,11,0,1,294,0,0,1,1,0,293
6,11,0,2,294,0,0,1,1,0,293
6,12,0,0,298,0,0,1,1,0,297
6,12,0,1,294,0,0,1,1,0,293
6,12,0,2,294,0,0,1,1,0,293
6,13,0,0,298,0,0,1,1,0,297
6,13,0,1,294,0,0,1,1,0,293
6,13,0,2,294,0,0,1,1,0,293
6,14,0,0,298,0,0,1,1,0,297
6,14,0,1,294,0,0,1,1,0,293
6,14,0,2,294,0,0,1,1,0,293
6,15,0,0,298,0,0,1,1,0,297
6,15,0,1,294,0,0,1,1,0,293
6,15,0,2,294,0,0,1,1,0,293
6,16,0,0,298,0,0,1,1,0,297
6,16,0,1,294,0,0,1,1,0,293
6,16,0,2,294,0,0,1,1,0,293
6,17,0,0,298,0,0,1,1,0,297
6,17,0,1,294,0,0,1,1,0,293
6,17,0,2,294,0,0,1,1,0,293
6,18,0,0,298,0,0,1,1,0,297
6,18,0,1,294,0,0,1,1,0,293
6,18,0,2,294,0,0,1,1,0,293
6,19,0,0,298,0,0,1,1,0,297
6,19,0,1,294,0,0,1,1,0,293
6,19,0,2,294,0,0,1,1,0,293
6,20,0,0,298,0,0,1,1,0,297
6,20,0,1,294,0,0,1,1,0,293
6,20,0,2,294,0,0,1,1,0,293
6,21,0,0,298,0,0,1,1,0,297
6,21,0,1,294,0,0,1,1,0,293
6,21,0,2,294,0,0,1,1,0,293
6,22,0,0,298,0,0,1,1,0,297
6,22,0,1,294,0,0,1,1,0,293
6,22,0,2,294,0,0,1,1,0,293
6,23,0,0,298,0,0,1,1,0,297
6,23,0,1,294,0,0,1,1,0,293
6,23,0,2,294,0,0,1,1,0,293
6,24,0,0,298,0,0,1,1,0,297
6,24,0,1,294,0,0,1,1,0,293
6,24,0,2,294,0,0,1,1,0,293
6,25,0,0,298,0,0,1,1,0,297
6,25,0,1,294,0,0,1,1,0,293
6,25,0,2,294,0,0,1,1,0,293
6,26,0,0,298,0,0,1,1,0,297
6,26,0,1,294,0,0,1,1,0,293
6,26,0,2,294,0,0,1,1,0,293
6,27,0,0,298,0,0,1,1,0,297
6,27,0,1,294,0,0,1,1,0,293
6,27,0,2,294,0,0,1,1,0,293
6,28,0,0,298,0,0,1,1,0,297
6,28,0,1,294,0,0,1,1,0,293
6,28,0,2,294,0,0,1,1,0,293
6,29,0,0,298,0,0,1,1,0,297
6,29,0,1,294,0,0,1,1,0,293
6,29,0,2,294,0,0,1,1,0,293
6,30,0,0,298,0,0,1,1,0,297
6,30,0,1,294,0,0,1,1,0,293
6,30,0,2,294,0,0,1,1,0,293
6,31,0,0,298,0,0,1,1,0,297
6,31,0,1,294,0,0,1,1,0,293
6,31,0,2,294,0,0,1,1,0,293
6,32,0,0,298,0,0,1,1,0,297
6,32,0,1,294,0,0,1,1,0,293
6,32,0,2,294,0,0,1,1,0,293
6,33,0,0,298,0,0,1,1,0,297
6,33,0,1,294,0,0,1,1,0,293
6,33,0,2,294,0,0,1,1,0,293
6,34,0,0,298,0,0,1,1,0,297
6,34,0,1,294,0,0,1,1,0,293
6,34,0,2,294,0,0,1,1,0,293
6,35,0,0,298,0,0,1,1,0,297
6,35,0,1,294,0,0,1,1,0,293
6,35,0,2,294,0,0,1,1,0,293
6,36,0,0,298,0,0,1,1,0,297
6,36,0,1,294,0,0,1,1,0,293
6,36,0,2,294,0,0,1,1,0,293
6,37,0,0,298,0,0,1,1,0,297
6,37,0,1,294,0,0,1,1,0,293
6,37,0,2,294,0,0,1,1,0,293
6,38,0,0,298,0,0,1,1,0,297
6,38,0,1,294,0,0,1,1,0,293
6,38,0,2,294,0,0,1,1,0,293
6,39,0,0,298,0,0,1,1,0,297
6,39,0,1,294,0,0,1,1,0,293
6,39,0,2,294,0,0,1,1,0,293
6,40,0,0,298,0,0,1,1,0,297
6,40,0,1,294,0,0,1,1,0,293
6,40,0,2,294,0,0,1,1,0,293
6,41,0,0,298,0,0,1,1,0,297
6,41,0,1,294,0,0,1,1,0,293
6,41,0,2,294,0,0,1,1,0,293
6,42,0,0,298,0,0,1,1,0,297
6,42,0,1,294,0,0,1,1,0,293
6,42,0,2,294,0,0,1,1,0,293
7,0,0,0,291,0,0,1,1,0,290
7,0,0,1,294,0,0,1,1,0,293
7,0,0,2,298,0,0,1,1,0,297
7,1,0,0,291,0,0,1,1,0,290
7,1,0,1,294,0,0,1,1,0,293
7,1,0,2,298,0,0,1,1,0,297
7,2,0,0,291,0,0,1,1,0,290
7,2,0,1,294,0,0,1,1,0,293
7,2,0,2,298,0,0,1,1,0,297
7,3,0,0,291,0,0,1,1,0,290
7,3,0,1,294,0,0,1,1,0,293
7,3,0,2,298,0,0,1,1,0,297
7,4,0,0,291,0,0,1,1,0,290
7,4,0,1,294,0,0,1,1,0,293
7,4,0,2,298,0,0,1,1,0,297
7,5,0,0,291,0,0,1,1,0,290
7,5,0,1,294,0,0,1,1,0,293
7,5,0,2,298,0,0,1,1,0,297
7,6,0,0,291,0,0,1,1,0,290
7,6,0,1,294,0,0,1,1,0,293
7,6,0,2,298,0,0,1,1,0,297
7,7,0,0,291,0,0,1,1,0,290
7,7,0,1,294,0,0,1,1,0,293
7,7,0,2,298,0,0,1,1,0,297
7,8,0,0,291,0,0,1,1,0,290
7,8,0,1,294,0,0,1,1,0,293
7,8,0,2,298,0,0,1,1,0,297
7,9,0,0,291,0,0,1,1,0,290
7,9,0,1,294,0,0,1,1,0,293
7,9,0,2,298,0,0,1,1,0,297
7,10,0,0,291,0,0,1,1,0,290
7,10,0,1,294,0,0,1,1,0,293
7,10,0,2,298,0,0,1,1,0,297
7,11,0,0,291,0,0,1,1,0,290
7,11,0,1,294,0,0,1,1,0,293
7,11,0,2,298,0,0,1,1,0,297
7,12,0,0,291,0,0,1,1,0,290
7,12,0,1,294,0,0,1,1,0,293
7,12,0,2,298,0,0,1,1,0,297
7,13,0,0,291,0,0,1,1,0,290
7,13,0,1,294,0,0,1,1,0,293
7,13,0,2,298,0,0,1,1,0,297
7,14,0,0,291,0,0,1,1,0,290
7,14,0,1,294,0,0,1,1,0,293
7,14,0,2,298,0,0,1,1,0,297
7,15,0,0,291,0,0,1,1,0,290
7,15,0,1,294,0,0,1,1,0,293
7,15,0,2,298,0,0,1,1,0,297
7,16,0,0,291,0,0,1,1,0,290
7,16,0,1,294,0,0,1,1,0,293
7,16,0,2,298,0,0,1,1,0,297
7,17,0,0,291,0,0,1,1,0,290
7,17,0,1,294,0,0,1,1,0,293
7,17,0,2,298,0,0,1,1,0,297
7,18,0,0,291,0,0,1,1,0,290
7,18,0,1,294,0,0,1,1,0,293
7,18,0,2,298,0,0,1,1,0,297
7,19,0,0,291,0,0,1,1,0,290
7,19,0,1,294,0,0,1,1,0,293
7,19,0,2,298,0,0,1,1,0,297
7,20,0,0,291,0,0,1,1,0,290
7,20,0,1,294,0,0,1,1,0,293
7,20,0,2,298,0,0,1,1,0,297
7,21,0,0,291,0,0,1,1,0,290
7,21,0,1,294,0,0,1,1,0,293
7,21,0,2,298,0,0,1,1,0,297
7,22,0,0,291,0,0,1,1,0,290
7,22,0,1,294,0,0,1,1,0,293
7,22,0,2,298,0,0,1,1,0,297
7,23,0,0,291,0,0,1,1,0,290
7,23,0,1,294,0,0,1,1,0,293
7,23,0,2,298,0,0,1,1,0,297
7,24,0,0,291,0,0,1,1,0,290
7,24,0,1,294,0,0,1,1,0,293
7,24,0,2,298,0,0,1,1,0,297
7,25,0,0,291,0,0,1,1,0,290
7,25,0,1,294,0,0,1,1,0,293
7,25,0,2,298,0,0,1,1,0,297
7,26,0,0,291,0,0,1,1,0,290
7,26,0,1,294,0,0,1,1,0,293
7,26,0,2,298,0,0,1,1,0,297
7,27,0,0,291,0,0,1,1,0,290
7,27,0,1,294,0,0,1,1,0,293
7,27,0,2,298,0,0,1,1,0,297
7,28,0,0,291,0,0,1,1,0,290
7,28,0,1,294,0,0,1,1,0,293
7,28,0,2,298,0,0,1,1,0,297
7,29,0,0,291,0,0,1,1,0,290
7,29,0,1,294,0,0,1,1,0,293
7,29,0,2,298,0,0,1,1,0,297
7,30,0,0,291,0,0,1,1,0,290
7,30,0,1,294,0,0,1,1,0,293
7,30,0,2,298,0,0,1,1,0,297
7,31,0,0,291,0,0,1,1,0,290
7,31,0,1,294,0,0,1,1,0,293
7,31,0,2,298,0,0,1,1,0,297
7,32,0,0,291,0,0,1,1,0,290
7,32,0,1,294,0,0,1,1,0,293
7,32,0,2,298,0,0,1,1,0,297
7,33,0,0,291,0,0,1,1,0,290
7,33,0,1,294,0,0,1,1,0,293
7,33,0,2,298,0,0,1,1,0,297
7,34,0,0,291,0,0,1,1,0,290
7,34,0,1,294,0,0,1,1,0,293
7,34,0,2,298,0,0,1,1,0,297
7,35,0,0,291,0,0,1,1,0,290
7,35,0,1,294,0,0,1,1,0,293
7,35,0,2,298,0,0,1,1,0,297
7,36,0,0,291,0,0,1,1,0,290
7,36,0,1,294,0,0,1,1,0,293
7,36,0,2,298,0,0,1,1,0,297
7,37,0,0,291,0,0,1,1,0,290
7,37,0,1,294,0,0,1,1,0,293
7,37,0,2,298,0,0,1,1,0,297
7,38,0,0,291,0,0,1,1,0,290
7,38,0,1,294,0,0,1,1,0,293
7,38,0,2,298,0,0,1,1,0,297
7,39,0,0,291,0,0,1,1,0,290
7,39,0,1,294,0,0,1,1,0,293
7,39,0,2,298,0,0,1,1,0,297
7,40,0,0,291,0,0,1,1,0,290
7,40,0,1,294,0,0,1,1,0,293
7,40,0,2,298,0,0,1,1,0,297
7,41,0,0,291,0,0,1,1,0,290
7,41,0,1,294,0,0,1,1,0,293
7,41,0,2,298,0,0,1,1,0,297
7,42,0,0,291,0,0,1,1,0,290
7,42,0,1,294,0,0,1,1,0,293
7,42,0,2,298,0,0,1,1,0,297
8,0,0,0,291,0,0,1,1,0,290
8,0,0,1,300,0,0,1,1,0,299
8,0,0,2,298,0,0,1,1,0,297
8,1,0,0,291,0,0,1,1,0,290
8,1,0,1,300,0,0,1,1,0,299
8,1,0,2,298,0,0,1,1,0,297
8,2,0,0,291,0,0,1,1,0,290
8,2,0,1,300,0,0,1,1,0,299
8,2,0,2,298,0,0,1,1,0,297
8,3,0,0,291,0,0,1,1,0,290
8,3,0,1,300,0,0,1,1,0,299
8,3,0,2,298,0,0,1,1,0,297
8,4,0,0,291,0,0,1,1,0,290
8,4,0,1,300,0,0,1,1,0,299
8,4,0,2,298,0,0,1,1,0,297
8,5,0,0,291,0,0,1,1,0,290
8,5,0,1,300,0,0,1,1,0,299
8,5,0,2,298,0,0,1,1,0,297
8,6,0,0,291,0,0,1,1,0,290
8,6,0,1,300,0,0,1,1,0,299
8,6,0,2,298,0,0,1,1,0,297
8,7,0,0,291,0,0,1,1,0,290
8,7,0,1,300,0,0,1,1,0,299
8,7,0,2,298,0,0,1,1,0,297
8,8,0,0,291,0,0,1,1,0,290
8,8,0,1,300,0,0,1,1,0,299
8,8,0,2,298,0,0,1,1,0,297
8,9,0,0,291,0,0,1,1,0,290
8,9,0,1,300,0,0,1,1,0,299
8,9,0,2,298,0,0,1,1,0,297
8,10,0,0,291,0,0,1,1,0,290
8,10,0,1,300,0,0,1,1,0,299
8,10,0,2,298,0,0,1,1,0,297
8,11,0,0,291,0,0,1,1,0,290
8,11,0,1,300,0,0,1,1,0,299
8,11,0,2,298,0,0,1,1,0,297
8,12,0,0,291,0,0,1,1,0,290
8,12,0,1,300,0,0,1,1,0,299
8,12,0,2,298,0,0,1,1,0,297
8,13,0,0,291,0,0,1,1,0,290
8,13,0,1,300,0,0,1,1,0,299
8,13,0,2,298,0,0,1,1,0,297
8,14,0,0,291,0,0,1,1,0,290
8,14,0,1,300,0,0,1,1,0,299
8,14,0,2,298,0,0,1,1,0,297
8,15,0,0,291,0,0,1,1,0,290
8,15,0,1,300,0,0,1,1,0,299
8,15,0,2,298,0,0,1,1,0,297
8,16,0,0,291,0,0,1,1,0,290
8,16,0,1,300,0,0,1,1,0,299
8,16,0,2,298,0,0,1,1,0,297
8,17,0,0,291,0,0,1,1,0,290
8,17,0,1,300,0,0,1,1,0,299
8,17,0,2,298,0,0,1,1,0,297
8,18,0,0,291,0,0,1,1,0,290
8,18,0,1,300,0,0,1,1,0,299
8,18,0,2,298,0,0,1,1,0,297
8,19,0,0,291,0,0,1,1,0,290
8,19,0,1,300,0,0,1,1,0,299
8,19,0,2,298,0,0,1,1,0,297
8,20,0,0,291,0,0,1,1,0,290
8,20,0,1,300,0,0,1,1,0,299
8,20,0,2,298,0,0,1,1,0,297
8,21,0,0,291,0,0,1,1,0,290
8,21,0,1,300,0,0,1,1,0,299
8,21,0,2,298,0,0,1,1,0,297
8,22,0,0,291,0,0,1,1,0,290
8,22,0,1,300,0,0,1,1,0,299
8,22,0,2,298,0,0,1,1,0,297
8,23,0,0,291,0,0,1,1,0,290
8,23,0,1,300,0,0,1,1,0,299
8,23,0,2,298,0,0,1,1,0,297
8,24,0,0,291,0,0,1,1,0,290
8,24,0,1,300,0,0,1,1,0,299
8,24,0,2,298,0,0,1,1,0,297
8,25,0,0,291,0,0,1,1,0,290
8,25,0,1,300,0,0,1,1,0,299
8,25,0,2,298,0,0,1,1,0,297
8,26,0,0,291,0,0,1,1,0,290
8,26,0,1,300,0,0,1,1,0,299
8,26,0,2,298,0,0,1,1,0,297
8,27,0,0,291,0,0,1,1,0,290
8,27,0,1,300,0,0,1,1,0,299
8,27,0,2,298,0,0,1,1,0,297
8,28,0,0,291,0,0,1,1,0,290
8,28,0,1,300,0,0,1,1,0,299
8,28,0,2,298,0,0,1,1,0,297
8,29,0,0,291,0,0,1,1,0,290
8,29,0,1,300,0,0,1,1,0,299
8,29,0,2,298,0,0,1,1,0,297
8,30,0,0,291,0,0,1,1,0,290
8,30,0,1,300,0,0,1,1,0,299
8,30,0,2,298,0,0,1,1,0,297
8,31,0,0,291,0,0,1,1,0,290
8,31,0,1,300,0,0,1,1,0,299
8,31,0,2,298,0,0,1,1,0,297
8,32,0,0,291,0,0,1,1,0,290
8,32,0,1,300,0,0,1,1,0,299
8,32,0,2,298,0,0,1,1,0,297
8,33,0,0,291,0,0,1,1,0,290
8,33,0,1,300,0,0,1,1,0,299
8,33,0,2,298,0,0,1,1,0,297
8,34,0,0,291,0,0,1,1,0,290
8,34,0,1,300,0,0,1,1,0,299
8,34,0,2,298,0,0,1,1,0,297
8,35,0,0,291,0,0,1,1,0,290
8,35,0,1,300,0,0,1,1,0,299
8,35,0,2,298,0,0,1,1,0,297
8,36,0,0,291,0,0,1,1,0,290
8,36,0,1,300,0,0,1,1,0,299
8,36,0,2,298,0,0,1,1,0,297
8,37,0,0,291,0,0,1,1,0,290
8,37,0,1,300,0,0,1,1,0,299
8,37,0,2,298,0,0,1,1,0,297
8,38,0,0,291,0,0,1,1,0,290
8,38,0,1,300,0,0,1,1,0,299
8,38,0,2,298,0,0,1,1,0,297
8,39,0,0,291,0,0,1,1,0,290
8,39,0,1,300,0,0,1,1,0,299
8,39,0,2,298,0,0,1,1,0,297
8,40,0,0,291,0,0,1,1,0,290
8,40,0,1,300,0,0,1,1,0,299
8,40,0,2,298,0,0,1,1,0,297
8,41,0,0,291,0,0,1,1,0,290
8,41,0,1,300,0,0,1,1,0,299
8,41,0,2,298,0,0,1,1,0,297
8,42,0,0,291,0,0,1,1,0,290
8,42,0,1,300,0,0,1,1,0,299
8,42,0,2,298,0,0,1,1,0,297
9,0,0,0,289,0,0,1,1,0,288
9,0,0,1,291,0,0,1,1,0,290
9,0,0,2,294,0,0,1,1,0,293
9,1,0,0,289,0,0,1,1,0,288
9,1,0,1,291,0,0,1,1,0,290
9,1,0,2,294,0,0,1,1,0,293
9,2,0,0,289,0,0,1,1,0,288
9,2,0,1,291,0,0,1,1,0,290
9,2,0,2,294,0,0,1,1,0,293
9,3,0,0,289,0,0,1,1,0,288
9,3,0,1,291,0,0,1,1,0,290
9,3,0,2,294,0,0,1,1,0,293
9,4,0,0,289,0,0,1,1,0,288
9,4,0,1,291,0,0,1,1,0,290
9,4,0,2,294,0,0,1,1,0,293
9,5,0,0,289,0,0,1,1,0,288
9,5,0,1,291,0,0,1,1,0,290
9,5,0,2,294,0,0,1,1,0,293
9,6,0,0,289,0,0,1,1,0,288
9,6,0,1,291,0,0,1,1,0,290
9,6,0,2,294,0,0,1,1,0,293
9,7,0,0,289,0,0,1,1,0,288
9,7,0,1,291,0,0,1,1,0,290
9,7,0,2,294,0,0,1,1,0,293
9,8,0,0,289,0,0,1,1,0,288
9,8,0,1,291,0,0,1,1,0,290
9,8,0,2,294,0,0,1,1,0,293
9,9,0,0,289,0,0,1,1,0,288
9,9,0,1,291,0,0,1,1,0,290
9,9,0,2,294,0,0,1,1,0,293
9,10,0,0,289,0,0,1,1,0,288
9,10,0,1,291,0,0,1,1,0,290
9,10,0,2,294,0,0,1,1,0,293
9,11,0,0,289,0,0,1,1,0,288
9,11,0,1,291,0,0,1,1,0,290
9,11,0,2,294,0,0,1,1,0,293
9,12,0,0,289,0,0,1,1,0,288
9,12,0,1,291,0,0,1,1,0,290
9,12,0,2,294,0,0,1,1,0,293
9,13,0,0,289,0,0,1,1,0,288
9,13,0,1,291,0,0,1,1,0,290
9,13,0,2,294,0,0,1,1,0,293
9,14,0,0,289,0,0,1,1,0,288
9,14,0,1,291,0,0,1,1,0,290
9,14,0,2,294,0,0,1,1,0,293
9,15,0,0,289,0,0,1,1,0,288
9,15,0,1,291,0,0,1,1,0,290
9,15,0,2,294,0,0,1,1,0,293
9,16,0,0,289,0,0,1,1,0,288
9,16,0,1,291,0,0,1,1,0,290
9,16,0,2,294,0,0,1,1,0,293
9,17,0,0,289,0,0,1,1,0,288
9,17,0,1,291,0,0,1,1,0,290
9,17,0,2,294,0,0,1,1,0,293
9,18,0,0,289,0,0,1,1,0,288
9,18,0,1,291,0,0,1,1,0,290
9,18,0,2,294,0,0,1,1,0,293
9,19,0,0,289,0,0,1,1,0,288
9,19,0,1,291,0,0,1,1,0,290
9,19,0,2,294,0,0,1,1,0,293
9,20,0,0,289,0,0,1,1,0,288
9,20,0,1,291,0,0,1,1,0,290
9,20,0,2,294,0,0,1,1,0,293
9,21,0,0,289,0,0,1,1,0,288
9,21,0,1,291,0,0,1,1,0,290
9,21,0,2,294,0,0,1,1,0,293
9,22,0,0,289,0,0,1,1,0,288
9,22,0,1,291,0,0,1,1,0,290
9,22,0,2,294,0,0,1,1,0,293
9,23,0,0,289,0,0,1,1,0,288
9,23,0,1,291,0,0,1,1,0,290
9,23,0,2,294,0,0,1,1,0,293
9,24,0,0,289,0,0,1,1,0,288
9,24,0,1,291,0,0,1,1,0,290
9,24,0,2,294,0,0,1,1,0,293
9,25,0,0,289,0,0,1,1,0,288
9,25,0,1,291,0,0,1,1,0,290
9,25,0,2,294,0,0,1,1,0,293
9,26,0,0,289,0,0,1,1,0,288
9,26,0,1,291,0,0,1,1,0,290
9,26,0,2,294,0,0,1,1,0,293
9,27,0,0,289,0,0,1,1,0,288
9,27,0,1,291,0,0,1,1,0,290
9,27,0,2,294,0,0,1,1,0,293
9,28,0,0,289,0,0,1,1,0,288
9,28,0,1,291,0,0,1,1,0,290
